Rank1;Ordinal1;Functional1;gaussian1;categorical1;poisson1
4, 2, 3, 1;4;47.9113803827204:9.16422907078862,19.4902996183373:2.1959252382856,3.12606240622699:8.75178729985877,24.6198575943708:0.163595225210619,31.4177566790022:2.56466596966809,17.540670640301:2.98023593941767,39.9443801492453:5.97337453080198,14.0996867092326:4.36873140911802,6.55120661249384:7.38240086553281,38.6588120250963:5.47089540675042,35.0234991172329:4.00312716123742,6.52710886206478:7.37456591472747,2.18427374493331:9.13970053024937,13.3525233948603:4.63609632327466,7.47200618498027:7.01693663736044,46.4147693361156:8.58615272889965,18.3939298964106:2.62132739428512,10.8788268989883:5.62999957370235,10.3034287691116:5.8841183131733,17.7660584566183:2.88101760506439;0.876000226113729;2;5
4, 3, 2, 1;4;37.4264693818986:4.94244677572035,15.747176844161:3.68805912100651,42.379339132458:6.93876181835388,34.9398773512803:3.97201152702195,35.9193422831595:4.36223624627694,33.6432413081639:3.45481790957492,38.7645081034862:5.51420913073026,31.9280675146729:2.77571532040484,10.1716766599566:5.93663248977248,12.1605399879627:5.14668979609605,16.4083266514353:3.43727183468339,41.658082860522:6.65419922895198,13.5902164853178:4.56776580537759,42.8204599302262:7.1210199512531,44.2294670967385:7.70085288766244,21.7932724161074:1.29605886512154,4.84226088738069:8.06787685909714,3.89405051246285:8.45836377314571,0.265641545411199:9.8834402057576,43.289581022691:7.3187102100195;-0.970801768689627;2;8
4, 2, 3, 1;3;4.75226137787104:8.10644073107497,5.58936540037394:7.78128092163529,10.4549391195178:5.8383677633929,48.8369238795713:9.53467744341423,21.6376551310532:1.33257777905952,4.30362568004057:8.27942348118781,41.3318622740917:6.53944448854473,33.3609214634635:3.33762635406661,4.61020286893472:8.14822267254467,41.9143316103145:6.7576414436539,31.5553963766433:2.61371986633754,22.5635300739668:0.977282273858357,18.9278529258445:2.43339212062891,42.4329828587361:6.96973963227795,17.0312187983654:3.1949798550512,16.0032692365348:3.60863088662136,18.5897069633938:2.54888254669794,35.9264747821726:4.3699562579354,22.3370928666554:1.05591496536925,48.2413820689544:9.29476102652882;-0.810048134249266;4;4
1, 2, 3, 4;1;47.3886914434843:1.0596824662338,30.855865823105:7.66628397527052,3.75457418849692:1.50618898686566,5.94633168075234:2.38145289422247,26.1863571358845:9.49765286847767,5.81102480646223:2.33777609285557,41.4169105817564:3.43478755813724,47.0119939302094:1.20167205745406,34.0606756042689:6.37246672619675,48.6581233562902:0.524754187954659,36.9530210271478:5.2111358744924,28.1985157751478:8.73461741159832,46.8226893222891:1.27802289369864,9.039376094006:3.61963997005067,22.2965702414513:8.90373115889257,24.2018161225133:9.67514575263327,15.1372807100415:6.04242357287094,27.8177039697766:8.86831192673639,17.4226265400648:6.97858141339994,25.4556178231724:10.190484108181;0.407275816577941;4;9
3, 1, 2, 4;1;12.5253128120676:5.02865634905369,15.0562792201526:6.02484536102808,9.24666310893372:3.70377883672196,9.34577649459243:3.72212129087603,35.0885415216908:5.95922818631194,14.5160765969194:5.81624498431807,23.8093386869878:9.51590565368315,22.968276834581:9.17634292775872,4.35686341952533:1.74233871071668,26.2281807255931:9.53680334863872,14.0013187890872:5.59815399450181,47.698833164759:0.934505336116702,43.7932843808085:2.4955765763046,14.9385068682022:5.98848855271274,4.65800785459578:1.86469492710062,3.17053329199553:1.2688457117256,5.18400862347335:2.07677440944886,8.68093965109438:3.46912880920967,9.98774357140064:4.01131581851295,1.74413751810789:0.709020053547017;-0.649628704439188;1;6
1, 2, 3, 4;1;16.2728962488472:6.50348312896624,39.9511451250874:4.00800367772881,41.3365143351257:3.45297175906283,14.0071814181283:5.59861533690603,1.46508924663067:0.598072678451598,25.210943527054:9.90126913853809,37.1922244201414:5.12138038658747,35.2824878762476:5.88274541305191,42.5118526560254:3.00162952133979,44.6684061782435:2.12873191336412,12.5872646225616:5.04529409692231,11.4369333256036:4.56644076063649,21.1157035664655:8.42846484642836,9.11612481577322:3.64437501547116,5.25468208361417:2.09420089571818,35.6265565846115:5.76399189049079,14.0931574627757:5.63136085786335,46.7554342234507:1.31160019016822,45.5097484984435:1.81436115862263,42.2877267003059:3.09534620516878;-0.749516703147812;1;6
3, 4, 1, 2;1;9.54242267180234:3.83065491148851,16.8434484279715:6.73171695687803,16.0186307039112:6.41246902872644,40.6556950882077:3.73258949277371,1.80755179608241:0.718007981634761,10.1843606331386:4.07757893254193,0.976751372218132:0.407847534844012,47.8828427381814:0.835008928194371,44.9411328649148:2.0356664084124,20.4402447561733:8.18193222434198,29.5586522785015:8.2006830757981,42.8888377849944:2.83624507684364,29.0510040824302:8.38068666583582,46.0415556677617:1.58550971510544,34.304209810216:6.26926123252662,20.7429120200686:8.28754280643459,9.73213297547773:3.87293275103619,34.5875581144355:6.15907714971421,39.4243430579081:4.23288324710794,10.1937729283236:4.081875757431;0.594171950782992;4;5
2, 1, 3, 4;1;39.8795630084351:4.04654552021552,25.8458164636977:9.64868849781202,32.4605942121707:7.01008643261235,6.55998680740595:2.62047765008861,32.5856740120798:6.94576935869908,11.1866896389984:4.47207697435191,11.3470730721019:4.52846070968583,11.2831025151536:4.53604857567419,8.93813433358446:3.57365409847118,6.1963998246938:2.48459363075503,27.260610612575:9.09864566519935,49.7601590119302:0.0905726898202104,13.3190256194212:5.32665793538728,5.68425478413701:2.27925985160809,11.3868378568441:4.5715759380751,11.9305875268765:4.76264444010053,43.3493549586274:2.649294601137,49.1937691811472:0.325984136848876,36.3940754323266:5.454475562153,23.9252253202721:9.56914283479433;-0.967409844856623;4;8
1, 2, 3, 4;2;7.09694704273716:2.83133760026163,3.10269913170487:1.25122506172402,17.763974762056:7.09945120962379,39.3362510134466:4.266781254464,19.0156905562617:7.5844137169553,38.3049085154198:4.68439589975388,18.5673590633087:7.42342241850952,22.2644751193002:8.90867003987448,27.706382132601:8.91642167533837,44.2211666493677:2.30574643720066,31.9803237100132:7.21162437431131,19.9289113283157:7.97104673501025,12.0715785305947:4.8184180500884,16.6884344420396:6.67991742488964,9.95810027234256:3.9739112496738,40.0660557905212:3.97390480287301,40.1465577655472:3.93681524520633,31.3918074942194:7.44964542621594,37.7076096250676:4.9241854846739,3.56062317732722:1.43413730906958;1.07803226175459;3;4
3, 2, 4, 1;4;26.3852423988283:0.562334764213912,39.6732679801062:5.86946252123765,2.29916063835844:9.07758882956442,14.5714182290249:4.17387324221294,4.98113596113399:8.02704530791649,33.0397244775668:3.22292216722502,49.7110615484416:9.88695428856978,47.7815491729416:9.11622050471571,34.0149528812617:3.60174378062372,17.2987379250117:3.0951130896759,22.1448175725527:1.15436968414213,21.0778748849407:1.55335135260736,43.5852275113575:7.43593157696329,41.1702282726765:6.47559701857388,40.6751414760947:6.2718218984236,6.58111866796389:7.35881186045847,20.3955888282508:1.85378849997918,24.4437466957606:0.222688956927471,19.4653995800763:2.2186108219153,11.2952179391868:5.48335994982654;0.980992563655724;4;4
2, 3, 4, 1;1;32.8212926280685:6.84755149143947,8.8915626402013:3.57284158649312,32.5133419129997:6.99238142776778,28.7511752801947:8.49767404710764,17.2701805247925:6.90896866581034,33.8470147107728:6.46900167349816,16.4005832048133:6.57979320063666,41.0474234609865:3.58344378263432,21.7801456572488:8.70288933844681,4.34091063216329:1.74314008548086,23.9601069013588:9.5733283086935,39.6212004357949:4.16608027192731,24.0302696358413:9.58097457452583,35.7822193880565:5.70582089843693,1.00251411786303:0.409788367972769,36.0494084889069:5.58356155663375,8.14138880232349:3.25093066537354,32.8935577068478:6.84798015845513,31.4891662797891:7.40026130287288,7.60930437827483:3.04630508864138;1.90172462443203;4;6
4, 3, 2, 1;3;12.1299363556318:5.15024768998503,42.9528758628294:7.18060743261254,15.7389134634286:3.69792421626664,45.4593471367843:8.18582175806257,9.79367526015267:6.10516070702514,36.2540068104863:4.4996413327296,32.8597437124699:3.15330378801324,48.5748570179567:9.4328415507448,14.4274737103842:4.23267434753338,18.2473609456792:2.70297555093441,4.60932374699041:8.14453210175323,37.3301427229308:4.94146370327438,14.2628506291658:4.28327461591639,29.6881759306416:1.88836554065897,2.24790305364877:9.09242517270584,14.5646427292377:4.15435304082211,22.9230030323379:0.824281508473754,5.33035983098671:7.87730482214013,19.0311246784404:2.38170511541823,7.18738198047504:7.11761517416506;0.69139402814278;4;5
4, 3, 2, 1;4;9.1980125522241:6.31501482301079,9.27555643720552:6.28912168410705,23.870715952944:0.470598138100305,17.4448837991804:3.01950001377508,37.8268770058639:5.1331091176015,19.586239696946:2.15418290424552,28.0495500541292:1.21115112951071,43.6077979858965:7.4447699511216,14.3384665367194:4.23968556011279,24.7075946303084:-0.106540229865402,22.8823745972477:0.854439866246906,3.70506589533761:8.52148729833872,5.13570157345384:7.94031457296702,6.37629720149562:7.44400037119054,3.25216166675091:8.71687152555507,12.7941484795883:4.88893576969706,22.7265295688994:0.907205201002931,12.7472804975696:4.8929476893979,23.8712604739703:0.468890058624848,45.6545989029109:8.26697388074403;-1.34660598910824;1;4
1, 3, 2, 4;1;36.3372939988039:5.47726022884903,2.7488814201206:1.10303949953009,3.20853353478014:1.28227539482613,10.7482193503529:4.30631704199519,33.3225812297314:6.65966638614048,10.9233549330384:4.37854068508973,30.9106191503815:7.63632691920921,1.20102657238021:0.472754893682613,15.4659640975296:6.20100338573864,7.93938464485109:3.17103368902041,42.5843188539147:2.97104922454489,31.5165924606845:7.39452734385234,32.400232902728:7.04432790419636,40.4130668379366:3.84514638542703,23.7538037355989:9.4814721708922,26.0157234035432:9.57809801241378,34.0234466362745:6.37978915998103,1.88871456775814:0.743563417662983,14.5298744202591:5.8084749803158,18.1099461042322:7.23141675932825;-1.11739830924892;3;5
1, 3, 2, 4;1;23.1992868822999:9.29343724627716,7.43878493085504:2.97633898665285,19.5889618014917:7.84067244545241,29.7480404144153:8.08631901079914,15.606228611432:6.23778551657888,7.26470354711637:2.90596697332793,41.450141731184:3.42672343730009,34.2051670770161:6.31047613486811,36.5734687657095:5.38913675245545,9.25024386961013:3.70315981480151,18.0535050807521:7.20998625119297,42.2441924456507:3.10040334878204,45.5917633837089:1.78092629898304,8.83397511206567:3.54441317177426,14.4556621205993:5.76460994602255,42.9535129573196:2.82711506345864,42.0464123366401:3.18119851908715,30.6737903039902:7.72647302825168,30.5297771352343:7.78968793031074,22.80045672087:9.1195249759106;-0.372966141652167;4;7
1, 2, 4, 3;1;0.682510365732014:0.25822724242117,7.90451157372445:3.15344262999022,47.5104861427099:0.993913120051073,26.1893606977537:9.51834972073194,36.031152063515:5.57963412964634,17.5814883201383:7.03183195531603,27.4375008651987:9.03281811127572,36.7316847201437:5.29638882931347,42.7791462978348:2.8949812479169,23.2849539490417:9.31356251135901,44.2359216627665:2.29931948701709,45.3574059763923:1.86662538565989,23.7703331746161:9.49512747549519,20.7197041949257:8.28731087679143,5.29243091586977:2.09630787104995,23.7251710728742:9.4884479458196,44.3147538462654:2.2540195547545,24.0337193012238:9.61367638951915,22.008858656045:8.82307633899431,20.1786050456576:8.07566689669425;1.39694778021403;2;?
3, 4, 2, 1;4;4.21921868110076:8.32650788815659,15.6661076354794:3.73695668731243,33.7549968389794:3.5113103607784,21.4456404326484:1.42892813950383,46.8278124928474:8.72218175604999,34.0776902507059:3.62748110668322,41.787228139583:6.72537497433244,36.0773794585839:4.44193803820113,24.8996648821048:0.0414680373267174,21.2626053602435:1.49222776316972,3.26030700234696:8.69557193170045,14.6295348764397:4.14772652249412,6.91750798141584:7.23450469457911,27.2601540200412:0.907695135308463,19.1761089954525:2.32859912016056,23.9174401736818:0.428562289163342,2.45989408576861:9.01566602768212,47.1940675284714:8.87676249059864,20.7714754506014:1.69142385421927,4.73239384591579:8.10807572589736;-0.538334438907251;2;7
4, 3, 2, 1;4;17.130591860041:3.1477141415062,29.0872037410736:1.62884496159441,17.8844010573812:2.8589323380473,22.2460855031386:1.10129671947298,15.8833046560176:3.65587039455549,25.5785701447167:0.242381944785169,48.3214102569036:9.31194763657574,29.4560550595634:1.77987560026382,1.10615997109562:9.5532592413518,22.2402650513686:1.1010562024734,2.4682775256224:9.01453695626038,16.8056420399807:3.28493453948099,39.8501446237788:5.95110843124293,14.5198533311486:4.1841198013642,39.734343404416:5.89160237879243,5.46318772248924:7.81338703569083,10.0421943003312:5.98603375870806,30.7352900388651:2.29382310171903,4.37206780770794:8.24532818134867,23.7515690387227:0.490173877397356;-1.31918750302434;4;4
4, 3, 2, 1;4;6.69020261848345:7.3298143734033,38.1951856892556:5.28640718019885,39.7626635036431:5.90590226700721,29.1638990514912:1.67475892718639,15.0211016763933:3.98604933561524,29.847670183517:1.93880368988081,18.2318837032653:2.70375869619918,15.2880290639587:3.88007056664723,35.3313008439727:4.1327877198839,37.9954537726007:5.18762260025237,20.5026461044326:1.7838087206454,40.2796461363323:6.11893115943165,0.679329840932041:9.73597236839422,11.2661557854153:5.48528547739645,4.49489633319899:8.19371804402768,25.9576277108863:0.402982536845467,20.9562555421144:1.61013600840413,17.6097093732096:2.96841500537493,13.7201281264424:4.51819882247275,10.3213802329265:5.89256960895575;-0.485848117685518;2;4
2, 1, 3, 4;1;36.4515461376868:5.4260031589353,25.5022237193771:9.78865806088348,30.4691682453267:7.82620476367424,25.7205399335362:9.71125901440798,10.1619457243942:4.06092790614588,43.026682746131:2.81048148920209,12.5642788945697:5.03122027597302,44.5034627919085:2.19471146485051,19.9100384372286:7.95974529765627,37.1962186996825:5.14533187192659,5.0702219014056:2.01880416397541,5.36443677265197:2.14887905486235,11.3827205845155:4.56488789729518,14.352025219705:5.73082980225043,5.07385870441794:2.03545411119108,16.4549491251819:6.58000990290625,25.8026541792788:9.67265556757147,46.5122342226095:1.39583595195695,40.578914724756:3.75433769465422,7.30435730656609:2.92491235682949;1.01225319787368;1;6
2, 4, 1, 3;1;41.9657695689239:3.19918439672239,5.98900826880708:2.38563862402262,31.7449729656801:7.30263930849577,39.5495399599895:4.18424118215065,24.037956551183:9.60984209588471,41.0588584491052:3.57187013269092,12.9075531382114:5.14905710586413,14.8759474162944:5.97193355297003,32.3726655798964:7.06317434732924,9.71817236859351:3.87947206210943,19.1039834404364:7.63720836026894,13.46387633821:5.37606158323795,25.3022049902938:9.87356402628091,13.1277639651671:5.25779249125849,1.64773473516107:0.653379502441715,34.8904741811566:6.04909726460328,34.8877660231665:6.06326047169985,1.55817891936749:0.629341329711088,21.2903261650354:8.53004047894695,23.0883519630879:9.24368899344314;-1.34627842931577;1;5
2, 3, 1, 4;4;35.2318672114052:4.09173218987682,26.6778083285317:0.67150865505261,36.4197435439564:4.5650106042093,7.63196315383539:6.92296402903687,36.0166770988144:4.40294575351407,2.21387372585014:9.10992569491933,7.98933074111119:6.82534531222767,15.9115488175303:3.66374981409184,11.0559685621411:5.57457075929658,41.4617995382287:6.56069797212802,3.54075668146834:8.6007553453528,22.6462857914157:0.934311386897173,49.6673137997277:9.86491114811283,28.2512662932277:1.30363575751783,26.7685594386421:0.699991758242327,30.8465235983022:2.33588048788812,3.78126362338662:8.48001979513384,39.3500104080886:5.74832867251082,14.7957981331274:4.09488430367887,33.1510717980564:3.24891382593314;-0.868832224993984;2;2
3, 2, 1, 4;4;8.13940113876015:6.72962494871575,3.93548846477643:8.44869397378321,24.894746625796:0.0409871781626382,38.9759554644115:5.58811227381411,23.7788834492676:0.488684935387322,29.5875420793891:1.83660078463197,42.0358344563283:6.80149793824524,46.3843724573962:8.54856904984091,2.14605336077511:9.14747400445018,7.66360220732167:6.91199776458,3.7527799140662:8.50303537237135,14.3368072225712:4.24389540534793,22.6344453520142:0.957374830503817,20.4957577749155:1.80678595784198,5.40298974374309:7.82427108486394,29.5987921766937:1.84995625040254,25.4930032999255:0.198550423143725,37.0769270812161:4.81220046473347,31.1221121693961:2.45552168485291,28.3727015717886:1.33242850288223;0.524777223759771;2;5
1, 2, 3, 4;1;9.64567877817899:3.85433034495287,14.5903776283376:5.84673067861144,39.2965508857742:4.27553591437044,35.8700677519664:5.64443429947079,33.0283832270652:6.79351188184131,4.73806572845206:1.90070038419227,15.5628739739768:6.2316222174986,30.9878531261347:7.61521624136516,11.5506632719189:4.63418015479473,34.1534659382887:6.34177485026987,27.2567124688067:9.09424942054886,22.1714361803606:8.86298339158681,22.5604539155029:9.02588086540603,17.0374689507298:6.81069219842545,6.69929737923667:2.65298527602679,26.7675048089586:9.27036098004741,22.4588575190865:8.97047663634756,4.16640512412414:1.664586235494,14.2039524042048:5.67844485611765,41.4587333332747:3.41713054652759;0.363702464864206;3;9
1, 2, 3, 4;1;1.25366790452972:0.486148972660815,17.213542596437:6.87958925510269,19.7252996498719:7.88731889138656,37.9613707074896:4.80644650402356,12.6488821697421:5.05559288785332,15.6679693493061:6.2772833746417,6.92696613259614:2.75865661012513,34.0112169855274:6.38832525278239,5.03637959482148:2.02479132605972,10.5421536951326:4.22830899684857,11.9961101096123:4.80810616171754,29.4220360345207:8.22776089049282,25.6063225213438:9.76025903136915,39.5417815423571:4.18676127762931,9.61499828845263:3.8518122006292,9.13386839674786:3.65155534795616,41.5762219694443:3.36494529011719,13.7538019334897:5.50139168397966,20.4433495528065:8.18636612707086,11.5526329958811:4.60897557451367;?;1;?
1, 2, 3, 4;2;31.2203016364947:7.52816845692662,11.3488584756851:4.53133607635313,42.9863054538146:2.80878879856695,48.3913915115409:0.636108176243632,14.7333532571793:5.88494447808276,35.309173935093:5.8859786378801,22.4240436800756:8.97660391822849,26.4967546449043:9.41169864256265,26.7796239000745:9.27848613427842,19.8893344029784:7.95461443090565,7.2541810804978:2.89148859773902,19.2340495763347:7.69271814169995,43.5473558492959:2.57004371453355,28.5133128869347:8.59705643126762,27.875678287819:8.83805777448117,13.9171172631904:5.57303803387358,39.2595434328541:4.29842713389168,35.8642048900947:5.65259486003722,33.2418787409551:6.6920642343469,16.1711120395921:6.46031068707754;?;2;6
4, 2, 3, 1;4;34.8449873854406:3.92839435543309,8.41322923079133:6.62699128885892,6.73623124603182:7.32124456821539,31.5851850900799:2.62869826947983,0.832317455206066:9.65587924992622,5.89364612242207:7.64425213081906,18.5603903490119:2.56113980701932,18.7435644795187:2.50069029043316,39.3380881869234:5.72522653311075,28.9013916393742:1.57318415486919,40.2452453621663:6.11770823368982,49.4910540641285:9.79680079784526,12.1391462394968:5.14879668428974,15.8200670033693:3.67818558458386,33.6719871265814:3.45063388735845,14.088596473448:4.36670043359518,8.787886868231:6.4823248307161,2.21626280108467:9.10525256404364,28.7851160741411:1.51116199310263,17.733047157526:2.90546260427199;0.540482817795322;1;5
3, 1, 2, 4;1;23.8538010278717:9.53503512649299,42.9772733710706:2.82580712131712,42.262217681855:3.09403835591004,35.511191689875:5.81016579521897,37.6950781908818:4.92333500137969,0.0103197526186705:0.0046158088153034,4.01726344134659:1.60912273741196,10.1105679175816:4.03968963382394,2.63261533109471:1.04319527906056,49.2245024070144:0.301295933930531,4.39582315739244:1.73484176510186,18.7794211902656:7.50883064885928,41.6672403342091:3.34221327454163,8.97958695422858:3.59102734470153,31.6132472013123:7.36352874750814,22.768172272481:9.11231080754477,7.3458464932628:2.94228325742047,6.91694327397272:2.76451675084691,20.7141186459921:8.29075979673058,26.7691765213385:9.28502962245022;-0.595617788770953;2;9
4, 3, 2, 1;4;12.7812523278408:4.89364327396601,35.1510206470266:4.06085895241118,6.59730245824903:7.36076009098657,3.24903260916471:8.69543261811643,12.4072302598506:5.03743908096257,33.9169208076783:3.56694374353646,37.7347181551158:5.10680410791071,18.1804380030371:2.72637367560627,32.4934305739589:2.97120870939845,3.40218396158889:8.62647367001342,16.0716370213777:3.57878445878597,14.8094182019122:4.07855640922451,38.4514761157334:5.38334432846768,36.1086890799925:4.43945750842766,22.9527479386888:0.836409342037894,37.9192009218968:5.17428823021729,3.06636914610863:8.77523235767279,48.2750410563312:9.34105652984512,49.865949084051:9.93083714689953,6.02016699267551:7.59411422832453;1.36015762777292;2;7
4, 1, 3, 2;4;6.99519155314192:7.19038501292559,40.7430642400868:6.29863508439537,15.8006155514158:3.68920974497534,1.92296415334567:9.230084477659,25.4187906160951:0.15199785895069,33.9584372937679:3.57397724572531,38.3544821990654:5.34075800473048,38.4523948072456:5.38644511909895,33.9332242612727:3.55794986515123,35.5514376191422:4.1966152138078,14.8853019229136:4.04709735544517,14.5869261701591:4.15749038502191,24.5717217912897:0.160374069775054,15.1528330054134:3.94041941817289,1.48361788596958:9.40006531343117,14.7452529636212:4.11720796571484,11.2860616412945:5.47850231196147,14.6895546582527:4.12419644365196,37.3376225586981:4.94347538639285,12.6127294963226:4.95848648688344;-1.39774939879297;2;3
1, 2, 3, 4;1;28.2575913704932:8.70621665848607,17.9398096865043:7.17398124567313,4.76266774348915:1.92354864397623,34.2053947388195:6.32202219787069,14.1857082140632:5.68079867411892,27.0277279894799:9.16488167093205,39.8446794366464:4.06783850594213,29.2803081218153:8.28316040677018,30.2956580417231:7.88711726299038,6.13256950164214:2.45308199034146,38.4640823816881:4.61958769922519,41.1371724912897:3.56706942247902,0.350741983857006:0.125696014117555,48.7457106239162:0.495851185773869,49.2299429955892:0.302855606793497,1.19581015314907:0.477662404988628,49.7936693020165:0.098425854267826,22.7470638463274:9.09360499623426,17.55876543466:7.03069952263177,8.75369032146409:3.51117955333052;1.12097168264642;1;5
2, 4, 3, 1;2;30.3908621892333:2.12964789988089,43.5780046274886:7.42626310139978,29.2720054625534:1.71028636319147,15.0794159621:3.98194292651648,48.6623657401651:9.44450047726808,48.7598245148547:9.50218677442914,10.3004825534299:5.87964736273548,15.159958449658:3.93415759943043,6.76048576133326:7.28179851920724,5.19328761147335:7.93101176233973,46.783628477715:8.71171658846414,4.56811396870762:8.16026554773869,19.2409223178402:2.31175018642453,19.8343730298802:2.06688789690265,28.9467050111853:1.57361793760265,42.4265843816102:6.94628089437511,11.6365427733399:5.35913395761063,7.92108675232157:6.82462261674705,36.2235420150682:4.50291789338382,12.6655158353969:4.91378287693324;1.48497774800629;4;5
2, 1, 4, 3;4;46.6513376915827:8.6579569020734,25.8669535396621:0.339316849581659,28.0777726671658:1.23910307665867,41.7606445145793:6.705293589223,23.7422675825655:0.508265666496073,17.0889952103607:3.17096502052524,25.684418505989:0.257208759270393,48.7439491203986:9.50366112573648,49.1123313782737:9.65854704684033,10.5185220600106:5.80482749972822,23.6089996993542:0.563847920938666,4.32623333763331:8.27658013314022,30.7420150376856:2.2828620675074,6.08336641453207:7.56176208450747,0.892028911039233:9.63565350208498,42.0921919401735:6.83254778829017,10.9411469078623:5.61312048060501,36.4802920375951:4.57937416429343,1.43748203990981:9.42448351839755,47.7807345218025:9.10487671472269;-0.118952003522044;3;9
4, 3, 2, 1;4;16.8936405330896:3.25413829785434,11.2505689263344:5.50911353773814,26.7956731840968:0.716367577738172,14.659900800325:4.14842362390428,12.1572888107039:5.1239994856524,27.5786277488805:1.03121309969559,2.48182161012664:8.99261707462339,29.2565623414703:1.70379554198017,43.7213968369178:7.50051370068349,8.69359703501686:6.52852322593046,24.0970796206966:0.357034704803763,31.989643885754:2.76947187017813,46.6238194727339:8.66768418135613,43.5111381928436:7.39947848512356,4.50157937593758:8.20483037291684,20.6049357890151:1.77396765490896,11.7157374625094:5.33015019794362,30.4932396509685:2.20632134726593,30.6736578815617:2.28508226827823,1.14454630529508:9.54898647957413;0.447026913103974;?;9
1, 2, 4, 3;1;23.4713758691214:9.38430478927256,21.7023633536883:8.67306215241594,33.1261830753647:6.74209827672619,38.2551722694188:4.68896044619455,34.0040991897695:6.4021019204424,7.04933085944504:2.82461349857649,13.25417883927:5.31511772372414,26.2868025805801:9.48044421989526,45.7497723167762:1.70467728499689,3.37388858897611:1.35528787796657,23.420584644191:9.36298373007725,33.0193570465781:6.78925865340912,9.72155876224861:3.90015006009657,8.06759550468996:3.24264003671565,41.2433953373693:3.4995736497719,9.19113347772509:3.66589013267897,26.9752766587771:9.19895314563066,25.6214908207767:9.7500353172296,16.8402610928752:6.7225632203383,19.1132093546912:7.63505468091795;-1.80960171657492;2;7
4, 3, 2, 1;4;26.1802610941231:0.472177719606528,5.16588857863098:7.9387896090117,16.4671556791291:3.41880781527604,18.3530535548925:2.6614809483749,37.2838830924593:4.90778884729663,2.13253282709047:9.13871347554058,2.6929592830129:8.91026252328283,29.8492021276616:1.94880649933471,15.1202821289189:3.9452225987208,1.17855868302286:9.53046129743549,6.60501297097653:7.3639141511833,13.085693703033:4.75466980953144,13.9131198171526:4.44206421077691,24.2552223848179:0.301670662099348,7.88544586393982:6.85992847083986,19.6937023545615:2.11139629141859,27.526354289148:1.03170465197597,0.373145728372037:9.84237833596134,10.5830206419341:5.7764683018104,25.7958003901877:0.317203378361249;1.34688599151089;2;5
1, 3, 4, 2;4;15.0340238935314:3.99439809598724,23.6996287130751:0.499818239743211,49.6604502666742:9.85766626363528,38.4742190362886:5.38174582738864,22.7792932186276:0.903005141350888,9.58892876515165:6.17058332591242,39.894424425438:5.9605420919386,6.03857770329341:7.59927824054705,22.0619003637694:1.17990709320199,36.3806789857335:4.56287808491812,13.6760815861635:4.51122703452479,30.9136346797459:2.36259161468217,22.9847598006018:0.799055686917545,22.9326761444099:0.840249931411809,43.801382323727:7.52696395383669,32.067977450788:2.83476211163276,8.61498552840203:6.54102003542699,35.3727696929127:4.15919635359093,25.716483942233:0.298812641145291,34.097087115515:3.62937772449958;-0.844092645639293;2;4
4, 2, 3, 1;4;31.5275502274744:2.62382096745347,29.4869380071759:1.80107465926611,48.5488064470701:9.4290112844614,17.6188589888625:2.96870561496544,12.1400838368572:5.15395728703448,32.7570954221301:3.11528700494557,4.02627167059109:8.38634393921328,36.7390284896828:4.67516490876429,24.7891654609703:-0.0764073357588121,34.0415151556954:3.63406734813122,37.2911003418267:4.9103018762742,27.1592815290205:0.870195497038508,18.1175683159381:2.75581213620748,11.2369507900439:5.48897685958604,28.6329327034764:1.4460191946684,26.748989650514:0.688519302912543,4.36037798644975:8.2488111292369,46.364651620388:8.5408701100638,7.68175950506702:6.93058844861579,37.2206313768402:4.90126127874481;?;2;8
1, 4, 2, 3;1;30.0865000579506:7.9638696553688,44.0994960721582:2.37380527954402,47.4319085362367:1.03082237202629,2.38347605336457:0.968497957644765,14.7532291826792:5.91412065636424,47.4291673162952:1.03275572757256,7.39401512546465:2.96187719482916,12.110477196984:4.84668187182783,17.8083679755218:7.10824796680842,27.3869397002272:9.03822696193395,43.3379087247886:2.67712808368916,8.80123086972162:3.51481572756593,38.8623445294797:4.45619752550811,0.974694092292339:0.37922369587007,9.98396929353476:3.99566652752118,10.2117412607186:4.09170449908059,31.0361354146153:7.58006138216215,5.58365305187181:2.23407437843702,47.2498468356207:1.09292153430829,10.261539334897:4.09862577862378;0.943265584002364;1;5
3, 4, 2, 1;4;21.0161248687655:1.5830519343136,27.1515037165955:0.8638579540593,7.50082046724856:6.97982637936044,32.5011646840721:3.01630996457758,34.927141375374:3.95650224878464,3.49859516136348:8.59110017376689,0.951496930792928:9.60340776076735,24.0980062168092:0.377616377847055,2.06583283143118:9.16999236624724,0.406507879961282:9.85137858625609,43.3434472070076:7.32606983791863,16.8917138478719:3.24061553013594,6.04786437470466:7.58372870443173,43.1944762938656:7.27545577966296,28.4542293404229:1.37981201478846,42.5696875085123:7.02701134544087,39.9004692444578:5.95360935345846,10.0143539719284:5.99534887648039,11.754195089452:5.29160501082436,47.498293290846:8.98728424929138;0.526716399257246;3;3
